chunk_id,document_id,chunk_index,section_name,character_count,word_count,repository,pr_number,review_priority,policy_risk_band,manual_review_required
prchunk_9c81e550ef695c9fddba,prdoc_ac1ee77075fdfdefc5a7,0,PR identity,253,35,pallets/flask,5767,Critical,Critical,True
prchunk_aa356330d20c441f6ffb,prdoc_ac1ee77075fdfdefc5a7,1,PR description,972,160,pallets/flask,5767,Critical,Critical,True
prchunk_5ea58e159b0d2b23763a,prdoc_ac1ee77075fdfdefc5a7,2,Change evidence,418,68,pallets/flask,5767,Critical,Critical,True
prchunk_1d978279527b94380f87,prdoc_ac1ee77075fdfdefc5a7,3,Predictive intelligence,474,67,pallets/flask,5767,Critical,Critical,True
prchunk_8d62e58618a1785dfd8f,prdoc_ac1ee77075fdfdefc5a7,4,Deterministic policy intelligence,869,115,pallets/flask,5767,Critical,Critical,True
prchunk_82c6f88e770b2ef78896,prdoc_ac1ee77075fdfdefc5a7,5,Unified review priority,306,41,pallets/flask,5767,Critical,Critical,True
prchunk_9dfd8a48cf1a0250c9fd,prdoc_2cdb2f5daac6d36b4a80,0,PR identity,249,36,pallets/flask,5602,Critical,Critical,True
prchunk_c223856e0375a13a241e,prdoc_2cdb2f5daac6d36b4a80,1,PR description,968,161,pallets/flask,5602,Critical,Critical,True
prchunk_87b945d60d13b662f3c7,prdoc_2cdb2f5daac6d36b4a80,2,Change evidence,418,68,pallets/flask,5602,Critical,Critical,True
prchunk_831079809be8528c4bcb,prdoc_2cdb2f5daac6d36b4a80,3,Predictive intelligence,474,67,pallets/flask,5602,Critical,Critical,True
prchunk_bb3000160f711210e04b,prdoc_2cdb2f5daac6d36b4a80,4,Deterministic policy intelligence,869,115,pallets/flask,5602,Critical,Critical,True
prchunk_040c4e5120473ab600ce,prdoc_2cdb2f5daac6d36b4a80,5,Unified review priority,306,41,pallets/flask,5602,Critical,Critical,True
prchunk_d4c613b59b268e156e10,prdoc_808f9cbafcbf69dea721,0,PR identity,289,41,pallets/flask,5127,Critical,Critical,True
prchunk_f3e6a60faf8ee9cba8dc,prdoc_808f9cbafcbf69dea721,1,PR description,1017,178,pallets/flask,5127,Critical,Critical,True
prchunk_591b6575ed99ae48cef4,prdoc_808f9cbafcbf69dea721,2,Change evidence,416,68,pallets/flask,5127,Critical,Critical,True
prchunk_7be490c942d9f34c0f9f,prdoc_808f9cbafcbf69dea721,3,Predictive intelligence,426,59,pallets/flask,5127,Critical,Critical,True
prchunk_a8941213ee35cfd34eae,prdoc_808f9cbafcbf69dea721,4,Deterministic policy intelligence,612,88,pallets/flask,5127,Critical,Critical,True
prchunk_d6053f02b95d6d603b0b,prdoc_808f9cbafcbf69dea721,5,Unified review priority,306,41,pallets/flask,5127,Critical,Critical,True
prchunk_8563dafbefd4c2c3a60f,prdoc_8745622425869b88e990,0,PR identity,264,38,pallets/flask,5706,Critical,Critical,True
prchunk_437462e2128218ed4341,prdoc_8745622425869b88e990,1,PR description,981,163,pallets/flask,5706,Critical,Critical,True
prchunk_fc69babb8dea0bb624a5,prdoc_8745622425869b88e990,2,Change evidence,406,68,pallets/flask,5706,Critical,Critical,True
prchunk_00e69b015e4b81f1d3bb,prdoc_8745622425869b88e990,3,Predictive intelligence,474,67,pallets/flask,5706,Critical,Critical,True
prchunk_fa0d252329fdafdd4034,prdoc_8745622425869b88e990,4,Deterministic policy intelligence,864,113,pallets/flask,5706,Critical,Critical,True
prchunk_9f83191a02fdb74e2fc3,prdoc_8745622425869b88e990,5,Unified review priority,306,41,pallets/flask,5706,Critical,Critical,True
prchunk_f240f5ef94eea731afd5,prdoc_0ea2057bf5048e45d25d,0,PR identity,260,34,pallets/flask,3616,Critical,Critical,True
prchunk_5aae90aff017b8d5e425,prdoc_0ea2057bf5048e45d25d,1,PR description,195,29,pallets/flask,3616,Critical,Critical,True
prchunk_9eb9671e2d7f7d5634b7,prdoc_0ea2057bf5048e45d25d,2,Change evidence,403,68,pallets/flask,3616,Critical,Critical,True
prchunk_5e1376ead1812cd996fb,prdoc_0ea2057bf5048e45d25d,3,Predictive intelligence,414,57,pallets/flask,3616,Critical,Critical,True
prchunk_5048103031c8ca03516e,prdoc_0ea2057bf5048e45d25d,4,Deterministic policy intelligence,868,114,pallets/flask,3616,Critical,Critical,True
prchunk_4abd01e1adaf55d4b552,prdoc_0ea2057bf5048e45d25d,5,Unified review priority,306,41,pallets/flask,3616,Critical,Critical,True
prchunk_8e9a3d3ad064aeb67231,prdoc_4c9547a20c2ffd0817e5,0,PR identity,277,39,pallets/flask,3184,Critical,Critical,True
prchunk_674bdda1c37f37354e0f,prdoc_4c9547a20c2ffd0817e5,1,PR description,345,39,pallets/flask,3184,Critical,Critical,True
prchunk_2b716b5a77ffd4692597,prdoc_4c9547a20c2ffd0817e5,2,Change evidence,405,68,pallets/flask,3184,Critical,Critical,True
prchunk_220d16b5dccc95f37a22,prdoc_4c9547a20c2ffd0817e5,3,Predictive intelligence,474,67,pallets/flask,3184,Critical,Critical,True
prchunk_1f0f7621956b9d0ba53f,prdoc_4c9547a20c2ffd0817e5,4,Deterministic policy intelligence,862,112,pallets/flask,3184,Critical,Critical,True
prchunk_69708d1d4af44e59be29,prdoc_4c9547a20c2ffd0817e5,5,Unified review priority,306,41,pallets/flask,3184,Critical,Critical,True
prchunk_03bcfd4130ce054745ba,prdoc_9061fcb9a8fb3588cf2c,0,PR identity,247,34,pallets/flask,5772,Critical,Critical,True
prchunk_6a8844a0ea1746f47a00,prdoc_9061fcb9a8fb3588cf2c,1,PR description,965,159,pallets/flask,5772,Critical,Critical,True
prchunk_8613620f9683cf90777e,prdoc_9061fcb9a8fb3588cf2c,2,Change evidence,416,68,pallets/flask,5772,Critical,Critical,True
prchunk_06888f4a879e18496b66,prdoc_9061fcb9a8fb3588cf2c,3,Predictive intelligence,474,67,pallets/flask,5772,Critical,Critical,True
prchunk_a38bb6b78b9345a5fe77,prdoc_9061fcb9a8fb3588cf2c,4,Deterministic policy intelligence,768,102,pallets/flask,5772,Critical,Critical,True
prchunk_60d80f930d8f7bac4526,prdoc_9061fcb9a8fb3588cf2c,5,Unified review priority,306,41,pallets/flask,5772,Critical,Critical,True
prchunk_8de0efcc0ac51f33d6da,prdoc_2dcf3205af1375512957,0,PR identity,251,34,pallets/flask,3554,Critical,Critical,True
prchunk_b77050fd7d74c45b668c,prdoc_2dcf3205af1375512957,1,PR description,344,49,pallets/flask,3554,Critical,Critical,True
prchunk_603f6d9105ef785547a0,prdoc_2dcf3205af1375512957,2,Change evidence,413,68,pallets/flask,3554,Critical,Critical,True
prchunk_406a9fe13f215a10b3f9,prdoc_2dcf3205af1375512957,3,Predictive intelligence,413,57,pallets/flask,3554,Critical,Critical,True
prchunk_c7fc341434566d1614f5,prdoc_2dcf3205af1375512957,4,Deterministic policy intelligence,882,115,pallets/flask,3554,Critical,Critical,True
prchunk_4d4500d7526ccb3a9a49,prdoc_2dcf3205af1375512957,5,Unified review priority,306,41,pallets/flask,3554,Critical,Critical,True
prchunk_f9e919b703599e2aa64d,prdoc_f198f66fbfe4face5dc4,0,PR identity,244,34,pallets/flask,5346,Critical,Critical,True
prchunk_6c78cccc20e8319d5995,prdoc_f198f66fbfe4face5dc4,1,PR description,1019,180,pallets/flask,5346,Critical,Critical,True
prchunk_2515eca692bcc8bb9b03,prdoc_f198f66fbfe4face5dc4,2,PR description,225,41,pallets/flask,5346,Critical,Critical,True
prchunk_0c9abc7723a85f971537,prdoc_f198f66fbfe4face5dc4,3,Change evidence,405,68,pallets/flask,5346,Critical,Critical,True
prchunk_251af6d2c10afc3a1d64,prdoc_f198f66fbfe4face5dc4,4,Predictive intelligence,473,67,pallets/flask,5346,Critical,Critical,True
prchunk_e1d47b19b464c90f830b,prdoc_f198f66fbfe4face5dc4,5,Deterministic policy intelligence,763,100,pallets/flask,5346,Critical,Critical,True
prchunk_b1b387ee274f11abb7f9,prdoc_f198f66fbfe4face5dc4,6,Unified review priority,306,41,pallets/flask,5346,Critical,Critical,True
prchunk_941ae23e4dd19516a387,prdoc_42c9cffeb2864959fbf4,0,PR identity,265,36,pallets/flask,4274,Critical,Critical,True
prchunk_6a37cd561d731a6a7461,prdoc_42c9cffeb2864959fbf4,1,PR description,221,30,pallets/flask,4274,Critical,Critical,True
prchunk_1a516825938afb91c083,prdoc_42c9cffeb2864959fbf4,2,Change evidence,405,68,pallets/flask,4274,Critical,Critical,True
prchunk_b0690fe807ade52504c6,prdoc_42c9cffeb2864959fbf4,3,Predictive intelligence,474,67,pallets/flask,4274,Critical,Critical,True
prchunk_b01b88638a2beec0fa19,prdoc_42c9cffeb2864959fbf4,4,Deterministic policy intelligence,859,112,pallets/flask,4274,Critical,Critical,True
prchunk_4c344b1fd9e36193f53b,prdoc_42c9cffeb2864959fbf4,5,Unified review priority,306,41,pallets/flask,4274,Critical,Critical,True
prchunk_d3427e2e83d2ee533588,prdoc_f0289b1223a4dfa6cbde,0,PR identity,250,35,pallets/flask,4678,Critical,Critical,True
prchunk_6a380d503d63248c2baa,prdoc_f0289b1223a4dfa6cbde,1,PR description,1023,180,pallets/flask,4678,Critical,Critical,True
prchunk_bc5f8f211757787dcbe7,prdoc_f0289b1223a4dfa6cbde,2,PR description,228,42,pallets/flask,4678,Critical,Critical,True
prchunk_61015f59c30a1917316d,prdoc_f0289b1223a4dfa6cbde,3,Change evidence,405,68,pallets/flask,4678,Critical,Critical,True
prchunk_21d386616ad3ced80ddf,prdoc_f0289b1223a4dfa6cbde,4,Predictive intelligence,473,67,pallets/flask,4678,Critical,Critical,True
prchunk_8311f76a1be3a55a48fc,prdoc_f0289b1223a4dfa6cbde,5,Deterministic policy intelligence,763,100,pallets/flask,4678,Critical,Critical,True
prchunk_39e335904a142a3acbb0,prdoc_f0289b1223a4dfa6cbde,6,Unified review priority,306,41,pallets/flask,4678,Critical,Critical,True
prchunk_7077452924bb6e965c50,prdoc_7be7aeaecb25af4d80ed,0,PR identity,266,36,pallets/flask,5945,Critical,Critical,True
prchunk_bc75774d6d7017afb6a6,prdoc_7be7aeaecb25af4d80ed,1,PR description,459,70,pallets/flask,5945,Critical,Critical,True
prchunk_b3ab9fb0986055f37944,prdoc_7be7aeaecb25af4d80ed,2,Change evidence,405,68,pallets/flask,5945,Critical,Critical,True
prchunk_1dc043b22f5b2775ac59,prdoc_7be7aeaecb25af4d80ed,3,Predictive intelligence,414,57,pallets/flask,5945,Critical,Critical,True
prchunk_6314d800f3a81c3ad4e1,prdoc_7be7aeaecb25af4d80ed,4,Deterministic policy intelligence,862,112,pallets/flask,5945,Critical,Critical,True
prchunk_423044d6c2cac0514d55,prdoc_7be7aeaecb25af4d80ed,5,Unified review priority,306,41,pallets/flask,5945,Critical,Critical,True
prchunk_cfaf47927b3bece794e7,prdoc_a01f7c8127cefcb333fb,0,PR identity,280,38,pallets/flask,5125,Critical,Critical,True
prchunk_0c0b69d110b138282a90,prdoc_a01f7c8127cefcb333fb,1,PR description,1046,180,pallets/flask,5125,Critical,Critical,True
prchunk_749a68546edc0f4f8495,prdoc_a01f7c8127cefcb333fb,2,PR description,237,43,pallets/flask,5125,Critical,Critical,True
prchunk_d492724854b43e0cad02,prdoc_a01f7c8127cefcb333fb,3,Change evidence,405,68,pallets/flask,5125,Critical,Critical,True
prchunk_4c942e8d18e0c299589b,prdoc_a01f7c8127cefcb333fb,4,Predictive intelligence,473,67,pallets/flask,5125,Critical,Critical,True
prchunk_b4ce055bdbbcc066492d,prdoc_a01f7c8127cefcb333fb,5,Deterministic policy intelligence,763,100,pallets/flask,5125,Critical,Critical,True
prchunk_67b9e2bdea1f2162430a,prdoc_a01f7c8127cefcb333fb,6,Unified review priority,306,41,pallets/flask,5125,Critical,Critical,True
prchunk_f7248c338feea07f880c,prdoc_775d35f0c693c67d656e,0,PR identity,296,40,pallets/flask,5433,Critical,Critical,True
prchunk_d4fa0efbf6659ee20c07,prdoc_775d35f0c693c67d656e,1,PR description,227,33,pallets/flask,5433,Critical,Critical,True
prchunk_f1ea8d41632c1582932f,prdoc_775d35f0c693c67d656e,2,Change evidence,408,68,pallets/flask,5433,Critical,Critical,True
prchunk_e57cf185c171ac9ffead,prdoc_775d35f0c693c67d656e,3,Predictive intelligence,470,66,pallets/flask,5433,Critical,Critical,True
prchunk_c40e88ad6235e757bae2,prdoc_775d35f0c693c67d656e,4,Deterministic policy intelligence,865,114,pallets/flask,5433,Critical,Critical,True
prchunk_0843263a8b6876108ab3,prdoc_775d35f0c693c67d656e,5,Unified review priority,306,41,pallets/flask,5433,Critical,Critical,True
prchunk_31e0706d8ffcf4ffa69e,prdoc_3a2084ed70a3dfd2a760,0,PR identity,270,35,pallets/flask,5793,Critical,Critical,True
prchunk_7a13adc5fd7b0af65a42,prdoc_3a2084ed70a3dfd2a760,1,PR description,984,161,pallets/flask,5793,Critical,Critical,True
prchunk_9ef2116546b94bd665bb,prdoc_3a2084ed70a3dfd2a760,2,Change evidence,405,68,pallets/flask,5793,Critical,Critical,True
prchunk_2c4e0ce48282cb147efb,prdoc_3a2084ed70a3dfd2a760,3,Predictive intelligence,474,67,pallets/flask,5793,Critical,Critical,True
prchunk_36f461744748a845c4ae,prdoc_3a2084ed70a3dfd2a760,4,Deterministic policy intelligence,763,100,pallets/flask,5793,Critical,Critical,True
prchunk_fe3129c6060b8316ddde,prdoc_3a2084ed70a3dfd2a760,5,Unified review priority,306,41,pallets/flask,5793,Critical,Critical,True
prchunk_b050594e0f6d6766745f,prdoc_715b98d5e5c9c2b7c759,0,PR identity,275,38,pallets/flask,5685,Critical,Critical,True
prchunk_4a8841d74a20d55d4069,prdoc_715b98d5e5c9c2b7c759,1,PR description,1182,180,pallets/flask,5685,Critical,Critical,True
prchunk_63e3957bf92b6a87c39f,prdoc_715b98d5e5c9c2b7c759,2,PR description,977,151,pallets/flask,5685,Critical,Critical,True
prchunk_3cbb6cadadaefd4d371c,prdoc_715b98d5e5c9c2b7c759,3,Change evidence,405,68,pallets/flask,5685,Critical,Critical,True
prchunk_bb8ac800897aff2e245e,prdoc_715b98d5e5c9c2b7c759,4,Predictive intelligence,474,67,pallets/flask,5685,Critical,Critical,True
prchunk_6e0d2023bf6617536dbe,prdoc_715b98d5e5c9c2b7c759,5,Deterministic policy intelligence,763,100,pallets/flask,5685,Critical,Critical,True
prchunk_21cbd4a6fc706ccf447a,prdoc_715b98d5e5c9c2b7c759,6,Unified review priority,306,41,pallets/flask,5685,Critical,Critical,True
prchunk_10fb9a4ee3c7596a5c38,prdoc_ef3db1ee765af86cd480,0,PR identity,257,33,pallets/flask,4326,Critical,Critical,True
prchunk_325597dcc69f7a6a6d79,prdoc_ef3db1ee765af86cd480,1,PR description,192,28,pallets/flask,4326,Critical,Critical,True
prchunk_6a9f8d53ccc83f7178fb,prdoc_ef3db1ee765af86cd480,2,Change evidence,406,68,pallets/flask,4326,Critical,Critical,True
prchunk_4ec287912017dd0752dd,prdoc_ef3db1ee765af86cd480,3,Predictive intelligence,413,57,pallets/flask,4326,Critical,Critical,True
prchunk_b6328f1afe0fb60f2cea,prdoc_ef3db1ee765af86cd480,4,Deterministic policy intelligence,868,114,pallets/flask,4326,Critical,Critical,True
prchunk_ab2cd667d23638f7dfdf,prdoc_ef3db1ee765af86cd480,5,Unified review priority,306,41,pallets/flask,4326,Critical,Critical,True
prchunk_32acbca930c37af154e3,prdoc_29fea61c64a8b2a71d3f,0,PR identity,260,34,pallets/flask,5754,Critical,Critical,True
prchunk_19d75556b12d0e9629bc,prdoc_29fea61c64a8b2a71d3f,1,PR description,227,33,pallets/flask,5754,Critical,Critical,True
prchunk_b816f4184a8c17996f4f,prdoc_29fea61c64a8b2a71d3f,2,Change evidence,405,68,pallets/flask,5754,Critical,Critical,True
prchunk_5bacb7bd02bc565f5817,prdoc_29fea61c64a8b2a71d3f,3,Predictive intelligence,414,57,pallets/flask,5754,Critical,Critical,True
prchunk_5447909715960cc95664,prdoc_29fea61c64a8b2a71d3f,4,Deterministic policy intelligence,862,112,pallets/flask,5754,Critical,Critical,True
prchunk_a11049ce47e82da0012c,prdoc_29fea61c64a8b2a71d3f,5,Unified review priority,306,41,pallets/flask,5754,Critical,Critical,True
prchunk_66d623afebc3c4334120,prdoc_11e95a4becd14f7a6cff,0,PR identity,285,36,pallets/flask,4405,Critical,Critical,True
prchunk_eeccaf36369db80fa1a7,prdoc_11e95a4becd14f7a6cff,1,PR description,488,39,pallets/flask,4405,Critical,Critical,True
prchunk_ba158878eb21277e74b4,prdoc_11e95a4becd14f7a6cff,2,Change evidence,403,68,pallets/flask,4405,Critical,Critical,True
prchunk_7e2c9208b39feb3d806c,prdoc_11e95a4becd14f7a6cff,3,Predictive intelligence,470,66,pallets/flask,4405,Critical,Critical,True
prchunk_2639ce60e2236899b95d,prdoc_11e95a4becd14f7a6cff,4,Deterministic policy intelligence,862,112,pallets/flask,4405,Critical,Critical,True
prchunk_d059037f05f519ac98ba,prdoc_11e95a4becd14f7a6cff,5,Unified review priority,306,41,pallets/flask,4405,Critical,Critical,True
prchunk_5ced753bc9f9182fe0b4,prdoc_e06f0abed7ce7c9d1d89,0,PR identity,263,37,pallets/flask,5643,Critical,Critical,True
prchunk_bd65b01638de74c28457,prdoc_e06f0abed7ce7c9d1d89,1,PR description,726,109,pallets/flask,5643,Critical,Critical,True
prchunk_de7960c764aa1c59b597,prdoc_e06f0abed7ce7c9d1d89,2,Change evidence,403,68,pallets/flask,5643,Critical,Critical,True
prchunk_8cf47865ca1c965b59dd,prdoc_e06f0abed7ce7c9d1d89,3,Predictive intelligence,474,67,pallets/flask,5643,Critical,Critical,True
prchunk_566f0aaba499aac2632d,prdoc_e06f0abed7ce7c9d1d89,4,Deterministic policy intelligence,763,100,pallets/flask,5643,Critical,Critical,True
prchunk_b48908c48c4c5cc54864,prdoc_e06f0abed7ce7c9d1d89,5,Unified review priority,306,41,pallets/flask,5643,Critical,Critical,True
prchunk_646f551016013d515dc2,prdoc_417236b9afccab6a7ac2,0,PR identity,297,40,pallets/flask,3230,Critical,Critical,True
prchunk_d56e6d976459f78d969c,prdoc_417236b9afccab6a7ac2,1,PR description,231,35,pallets/flask,3230,Critical,Critical,True
prchunk_f3626f4e3eb2b99122fe,prdoc_417236b9afccab6a7ac2,2,Change evidence,403,68,pallets/flask,3230,Critical,Critical,True
prchunk_557fd56bb9c40b0f2173,prdoc_417236b9afccab6a7ac2,3,Predictive intelligence,413,57,pallets/flask,3230,Critical,Critical,True
prchunk_c8b53dbf48c3ccb270c2,prdoc_417236b9afccab6a7ac2,4,Deterministic policy intelligence,748,99,pallets/flask,3230,Critical,Critical,True
prchunk_4784d8cb47e0add3859d,prdoc_417236b9afccab6a7ac2,5,Unified review priority,306,41,pallets/flask,3230,Critical,Critical,True
prchunk_76516f7e300e73e81f66,prdoc_dd286180a1c82ccffbdb,0,PR identity,267,35,pallets/flask,4943,Critical,Critical,True
prchunk_195e7b3c53d360164361,prdoc_dd286180a1c82ccffbdb,1,PR description,216,35,pallets/flask,4943,Critical,Critical,True
prchunk_52914cfc3bca77869b48,prdoc_dd286180a1c82ccffbdb,2,Change evidence,406,68,pallets/flask,4943,Critical,Critical,True
prchunk_f9e9e5a1c6db6976d6f3,prdoc_dd286180a1c82ccffbdb,3,Predictive intelligence,413,57,pallets/flask,4943,Critical,Critical,True
prchunk_17a07059d947dea04e02,prdoc_dd286180a1c82ccffbdb,4,Deterministic policy intelligence,862,112,pallets/flask,4943,Critical,Critical,True
prchunk_c5fd18718215adfed6dd,prdoc_dd286180a1c82ccffbdb,5,Unified review priority,306,41,pallets/flask,4943,Critical,Critical,True
prchunk_82d03b5cec27a8f8c728,prdoc_a94e8a6a2944804ed335,0,PR identity,265,35,pallets/flask,2699,Critical,Critical,True
prchunk_0c030f0301fc4c3b19a4,prdoc_a94e8a6a2944804ed335,1,PR description,373,55,pallets/flask,2699,Critical,Critical,True
prchunk_ae61265a10216de5a9a4,prdoc_a94e8a6a2944804ed335,2,Change evidence,407,68,pallets/flask,2699,Critical,Critical,True
prchunk_892f8b6a8285b491f496,prdoc_a94e8a6a2944804ed335,3,Predictive intelligence,413,57,pallets/flask,2699,Critical,Critical,True
prchunk_211314fc1a4ca76cd195,prdoc_a94e8a6a2944804ed335,4,Deterministic policy intelligence,889,115,pallets/flask,2699,Critical,Critical,True
prchunk_b7182d90970cc3cbbee5,prdoc_a94e8a6a2944804ed335,5,Unified review priority,306,41,pallets/flask,2699,Critical,Critical,True
prchunk_8002fa32df1d7d94a220,prdoc_4677991be00cbe1a9629,0,PR identity,286,37,pallets/flask,3922,Critical,Critical,True
prchunk_0f0334580150ae4af165,prdoc_4677991be00cbe1a9629,1,PR description,221,32,pallets/flask,3922,Critical,Critical,True
prchunk_2b70f6539d68bc947c8a,prdoc_4677991be00cbe1a9629,2,Change evidence,406,68,pallets/flask,3922,Critical,Critical,True
prchunk_9cfa6142b99c7f75c3f3,prdoc_4677991be00cbe1a9629,3,Predictive intelligence,413,57,pallets/flask,3922,Critical,Critical,True
prchunk_8ee467b8e542989256a8,prdoc_4677991be00cbe1a9629,4,Deterministic policy intelligence,764,101,pallets/flask,3922,Critical,Critical,True
prchunk_32ed5603997949f273cb,prdoc_4677991be00cbe1a9629,5,Unified review priority,306,41,pallets/flask,3922,Critical,Critical,True
prchunk_5a40181945fa329582ef,prdoc_be25c2c5d04918c1c800,0,PR identity,290,37,pallets/flask,4958,Critical,Critical,True
prchunk_7c3ac7ae9cdcc6c6bf04,prdoc_be25c2c5d04918c1c800,1,PR description,2888,180,pallets/flask,4958,Critical,Critical,True
prchunk_84aa7b45e4ece0406f14,prdoc_be25c2c5d04918c1c800,2,PR description,1132,180,pallets/flask,4958,Critical,Critical,True
prchunk_3b8ce83dc765ee8e2e9a,prdoc_be25c2c5d04918c1c800,3,PR description,395,67,pallets/flask,4958,Critical,Critical,True
prchunk_223da981b4b3551dab49,prdoc_be25c2c5d04918c1c800,4,Change evidence,403,68,pallets/flask,4958,Critical,Critical,True
prchunk_dc9ef9ef06479fc80b18,prdoc_be25c2c5d04918c1c800,5,Predictive intelligence,414,57,pallets/flask,4958,Critical,Critical,True
prchunk_3b0aed242f02e0da4767,prdoc_be25c2c5d04918c1c800,6,Deterministic policy intelligence,763,100,pallets/flask,4958,Critical,Critical,True
prchunk_8630972948d2c22a15dc,prdoc_be25c2c5d04918c1c800,7,Unified review priority,306,41,pallets/flask,4958,Critical,Critical,True
prchunk_1e75b38d26ecad446bc4,prdoc_1c34298d8b082e63fbf2,0,PR identity,259,35,pallets/flask,5481,Critical,Critical,True
prchunk_b88b938f37ae414b6ad4,prdoc_1c34298d8b082e63fbf2,1,PR description,194,30,pallets/flask,5481,Critical,Critical,True
